Modelo,Rodada,Imagem,Tokens (Gabarito),Tokens (Predição),Similaridade,Taxa de Erro,Texto Gabarito,Texto Predição
InternVL3-8B,2,japanese.jpeg,235,237,0.9305373525557012,0.0694626474442988,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ ノート

出典: フリー百科事典『ウィキペディア (Wikipedia)』

水素 (H、標準原子量：1.008[1]) には天然に¹H、²⁴Hおよび³⁷Hの３つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol)#Symbols for named isotopes）。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。 IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,3,japanese.jpeg,235,233,0.9232769830949284,0.0767230169050715,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体  
ページ ノート  

出典：フリー百科事典『ウィキペディア』*(Wikipedia)*  

水素（H、標準原子量：1.008*1）には天然に *H、2Hおよび3Hの3つの*同位体がある。その*他に非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない*[2][3]*。  

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた (en:List of elements by symbol#Symbols for named isotopes)）。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推薦はしていない。"
InternVL3-8B,4,japanese.jpeg,235,233,0.9497354497354498,0.0502645502645502,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ ノート

出典：フリー百科事典『ウィキペディア(Wikipedia)』

水素（H、標準原子量： 1.008[1]）には天然に¹H、²Hおよび³Hの3つの同位体がある。その他には非常に不安定な核種（⁴Hから⁷H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes）。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,5,japanese.jpeg,235,235,0.9601063829787234,0.0398936170212765,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体
ページ ノート
出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量：1.008[1]）には天然に¹H、²Hおよび³Hの3つの同位体がある。その他には非常に不安定な核種（⁴Hから⁷H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes）。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,6,japanese.jpeg,235,239,0.9503916449086162,0.0496083550913838,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ ノート

出典: フリー百科事典『ウィキペディア (Wikipedia)』

水素 (H、標準原子量：1.008[1]) には天然に H、^2Hおよび^3Hの3つの同位体がある。その他には非常に不安定な核種（^4Hから^7H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた (en:List of elements by symbol#Symbols for named isotopes)。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（^2Hと^3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,7,japanese.jpeg,235,234,0.9855072463768116,0.0144927536231883,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体  
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』

水素（H、標準原子量: 1.008[1]）には天然に H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた　(en:List of elements by symbol#Symbols for named isotopes)。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,8,japanese.jpeg,235,240,0.953764861294584,0.046235138705416,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ　ノート

出典：フリーキ百科事典「ウィキペディア（Wikipedia）」

水素（H、標準原子量：1.008[1]）には天然に⁹¹H、2Hおよび³Hの3つの同位体がある。それの他に非常に不安定な核種（⁴Hから⁷H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,9,japanese.jpeg,235,238,0.9486166007905138,0.0513833992094862,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ ノート

出典: フリーカイ百科事典『ウィキペディア (Wikipedia)』

水素（H、標準原子量：1.008[1]）には天然に¹H、²Hおよび³Hの3つの同位体がある。その他には非常に不安定な核種（⁴Hから⁷H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes）。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,10,japanese.jpeg,235,231,0.9590488771466316,0.0409511228533685,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ ノート

出典: フリー百科事典『ウィキペディア』(Wikipedia)

水素（H、標準原子量：1.008[1]) には天然に「H、2Hおよび3Hの3つの同位体がある。その他に非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名称が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名称が与えられてきた (en:List of elements by symbol#Symbols for named isotopes)。しかし、そのような名称は今日ではめったに使われない)。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,11,japanese.jpeg,235,233,0.9417989417989416,0.0582010582010582,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ ノート

出典： フリー百科事典『ウィキペディア（Wikipedia）』

水素（H、標準原子量：1.008[1]）には天然に１、２Hおよび３Hの３つの同位体がある。その他には非常に不安定な核種（４Hから７H) が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes）。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（２Hと３Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,12,japanese.jpeg,235,234,0.9496021220159152,0.0503978779840849,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページノート

出典：フリーキ百科事典『ウィキペディア（Wikipedia）』

水素（H、標準原子量：1.008[1]）には天然に¹H、²Hおよび³Hの3つの同位体がある。その他には非常に不安定な核種（⁴Hから⁷H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes）。しかし、そのような名前は今日ではめたに使われない）。元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,13,japanese.jpeg,235,238,0.9410222804718218,0.0589777195281782,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体  
ページ ノート  

出典: フリーキ百科事典 『ウィキペディア（Wikipedia）』 

水素（H、標準原子量：1.008[1]）には天然に¹H、²Hおよび³Hの3つの同位体がある。その他には非常に不安定な核種（⁴Hから⁷H）が実験室で合成されているが、天然には全く存在しない[2][3]。  

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が使われてきた（en:List of elements by symbol#Symbols for named isotopes）。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,14,japanese.jpeg,235,235,0.9431968295904888,0.0568031704095112,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ ノート

出典: フリー百科事典『ウィキペディア (Wikipedia)』

水素（H、標準原子量：1.008[1]）には天然に¹H、２Hおよび³Hの３つの同位体がある。その他には非常に不安定な核種（⁴Hから⁷H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes）。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,15,japanese.jpeg,235,236,0.9410222804718218,0.0589777195281782,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体  
ページ ノート  

出典: フリー百科事典『ウィキペディア（Wikipedia）』  

水素（H、標準原子量：1.008[1])には天然に¹H、²Hおよび³Hの3つの同位体がある。その他の非常に不安定な核種（⁴Hから⁷H）が実験室で合成されているが、天然には全く存在しない[2][3]。  

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes))。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,16,japanese.jpeg,235,236,0.9551451187335092,0.0448548812664907,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ ノート

出典: フリー百科事典『ウィキペディア (Wikipedia)』

水素（H、標準原子量: 1.008[1]）には天然に¹H、²Hおよび³Hの3つの同位体がある。その他には非常に不安定な核種（⁴Hから⁷H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes）。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,17,japanese.jpeg,235,238,0.949868073878628,0.050131926121372,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ ノート

出典：フリービル百科事典『ウィキペディア（Wikipedia）』

水素（H、標準原子量：1.008[1]）には天然に¹H、²Hおよび³Hの3つの同位体がある。その他には非常に不安定な核種（⁴Hから⁷H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes)）。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,18,japanese.jpeg,235,242,0.9343832020997376,0.0656167979002624,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体  
ページ ノート  

出典：フリーゾノ学術事典『ウィキペディア（Wikipedia）』

水素（H、標準原子量：1.008[1]）には天然に¹H、²Hおよび³Hの3つの同位体がある。その他には非常に不安定な核種（⁴Hから⁷H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes)）。しかし、そのような名前は今日ではめったに使われない)。 元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,19,japanese.jpeg,235,236,0.9564068692206076,0.0435931307793923,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ ゾート

出典: フリー百科事典『ウィキペディア』（Wikipedia）

水素（H、標準原子量: 1.008[1]）には天然に¹H、²Hおよび³Hの3つの同位体がある。その他には非常に不安定な核種（⁴Hから⁷H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes)。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（²Hと³Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,20,japanese.jpeg,235,237,0.9187096774193548,0.0812903225806451,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ ノート
———————————————
出典： フリー百科事典『ウィキペディア (Wikipedia)』

水素（H、標準原子量：1.008[1]）には天然に H、２Hおよび３H の３つの同位体がある。その他には非常に不安定な核種（４Hから７H）が実験室で合成されているが、天然には全く存在しない[2][3]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes）。しかし、そのような名前は今日ではめったに使われない）。元素記号 Dと T（２Hと３Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
InternVL3-8B,21,japanese.jpeg,235,234,0.9312169312169312,0.0687830687830688,"水素の同位体
ページ ノート

出典: フリー百科事典『ウィキペディア（Wikipedia）』
水素（H、標準原子量: 1.008[1]）には天然に1H、2Hおよび3Hの3つの同位体がある。その他には非常に不安定な核種（4Hから7H）が実験室で合成されているが、天然には全く存在しない[2][3]。
水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた〔en:List of elements by symbol#Symbols for named isotopes〕。しかし、そのような名前は今日ではめったに使われない）。元素記号DとT（2Hと3Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。","水素の同位体

ページ ノート

出典: フリ―百科事典『ウィキペディア（Wikipedia）』

水素（H、標準原子量：1.008[1]）には天然に１、２Hおよび３Hの３つの同位体がある。その他には非常に不安定な核種（４Hから７H）が実験室で合成されているが、天然には全く存在しない[２][３]。

水素は今日ではその同位体に特殊な名前が使われている唯一の元素である（放射線の研究の初期には、放射性同位体に様々な名前が与えられてきた（en:List of elements by symbol#Symbols for named isotopes)）。しかし、そのような名前は今日ではめったに使われない）。元素記号ＤとＴ（２Hと３Hの代替）が重水素と三重水素に対して用いられることがある。IUPACはこれらの記号を慣用として記載しているが推奨はしていない。"
